#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;x
#;;;;;;;;;;;x
BUL_DESC;在１８７７／１８７８的俄土战争后达成的圣斯蒂法诺和约后， 新建立的保加利亚包括马其顿直到奥崔利德湖的土地，还有爱琴 海附近的一片半岛。然而，１８７８年的柏林大会把这个国家的 领土限制在多瑙河与巴尔干半岛之间，而马其顿和东罗美利亚仍 然属于奥特曼帝国。由于不信任，俄罗斯希望控制保加利亚，因 为它看到了亚历山大一世的成功（在１８８５年吞并了东罗美利 亚，在１８８５／１８８６取得了对塞尔维亚的胜利）。一批前 俄罗斯军官发动了政变，他们强迫亚历山大一世退位。他的继任 者是萨克森·科堡·哥达的费迪南。他从奥特曼那里取得了真正 的独立，并在１９０８年加冕沙皇。为了大保加利亚的梦想，这 个国家向巴尔干联盟派出军队，挑起了第一次巴尔干战争（１９ １２／１９１３）。在第二次巴尔干战争（１９１３）中，希腊 、塞尔维亚、罗马尼亚和奥特曼帝国组成的联军大败保加利亚的 军队，原先保加利亚希望通过这次战争来吞并脱离土耳其的巴尔 干的部分土地。在布加勒斯特和平协议，他们损失了第一次巴尔 干战争得到的大片土地——南多布罗加交给了罗马尼亚、阿德里 安堡交给了奥特曼。保加利亚希望得到的整个马其顿也只留下了 皮林山脉附近的一小部分，其他的由塞尔维亚和希腊平分。１９ １５年保加利亚加入了同盟国，占领了希望得到的那些土地。协 约国胜利后，在１９１９年的钠依和约中，这个国家又失去了征 服的土地，同时希腊还获得了南色雷斯的爱琴海出海口。为了他 的儿子鲍里斯三世，菲迪南一世在１９１８年退位。亚历山大斯 塔姆布里斯基（１９１９－１９２３）首相，他是激进的农民党 领袖，制定了土地改革政策，支持巴尔干联盟，他在１９２３年 的军事政变中被杀。在共产党举行了一次起义后，它被当局宣布 为非法，乔尔吉·季米特洛夫流亡到了苏联。 ;;;;;;;;;;X
ALB_DESC;十五世纪时，阿尔巴尼亚的国家英雄斯坎德培击退了土耳其侵略 者。然而在他死后，以及克鲁贾斯和斯克得拉的沦陷，这个国家 陷入了四个世纪的外国统治之中。在１６，１７世纪大多数人口 转变为伊斯兰教，这样能让他们成为高级官员——１１个来自阿 尔巴尼亚的大维泽斯。１８０５年穆罕默德阿里在埃及建立的一 个王朝。伊斯兰化给对抗塞尔维亚人，希腊人以及奥特曼统治者 带来了支持。直到十九世纪后期，成立了帕里泽仁联盟后国家开 始了复兴。１９１２年，在第一次巴尔干战争中，发罗拉的阿尔 巴尼亚国家议会宣布了国家的独立，在威黑姆索夫维德被接受为 王公后，在１９１３年得到了各个大国的承认。在被意大利征服 之前，短命的阿尔巴尼亚公国在一战中被同盟国占领。战后，民 主党领袖，凡·诺利主教，与掌权的保守派艾哈迈德·左格展开 角逐。在１９２４年的民主时期之后，左格终于借助南斯拉夫和 俄国白军的支持获得了胜利。他在１９２５年就任总统，在１９ ２８年加冕国王。 ;;;;;;;;;;X
GRE_DESC;随着阿德里安堡条约、第６次俄罗斯、土耳其战争的结束以及伦 敦协议的制订，希腊在１８２９－３０年正式宣布从奥斯曼统治 中独立。然而，这个国家一直不稳定，直到丹麦王子威廉在１８ ６３年即位成为乔治一世，这个局面才告以断落。在他的统治下 ，该国成为一个君主立宪制国家，君主的权力受到了限制。１８ ８１年塞萨利和伊庇鲁斯的一部分也受到了希腊的控制。虽然１ ８９７年支持克里特人起义的时候败给了奥斯曼，该岛国在大国 的压力下，依然可以扩大它的领土。希腊在第二次巴尔干战争（ １９１２－１３）从保加利亚征服了马其顿，导致了两国关系长 期不和。在一战期间，康斯坦丁一世最初保持中立，但来自协约 国和伊鲁特雷欧斯维尼泽洛斯的压力迫使他在１９１７年退位， 而希腊加入了对抗中部国家的战争。随着１９１９年对士麦那的 占领，希腊挑起了对土耳其的战争。结果遭遇了１９２２年决定 性的战败，超过一百万希腊人从小亚细亚逃到了希腊本土。这些 人的流入促进了一场土地改革，结束大地主的统治。凡尼济洛斯 的支持者急切的要将国家变成一个共和国，而且在他们的努力下 在１９２４和１９３５年确实成功了。１９３５年，保皇派再度 盛行，将乔治带回了王位。但１９３６年起伊奥尼斯马塔萨斯的 法西斯政权使国王实际上毫无实权。 ;;;;;;;;;;X
TUR_DESC;随着第一次世界大战的结束，战败的奥斯曼帝国的领土在１９２ ０年的色佛尔和平条约上被缩小到安纳托利亚地区。穆斯塔法· 凯末尔组织了国家反抗力量对付外国入侵者，在１９２２年得来 了对希腊的极大胜利，在此之后色佛尔和约进行了被修正，而土 耳其得到了对博斯普鲁斯的控制。在最后的苏丹被废除王位，而 首都迁往安卡拉后，土耳其共和国在１９２３年１０月２９日宣 告成立。自称“阿塔图尔克”（土耳其之父）的凯末尔从１９３ ４年开始一场文化改革，让土耳其向国家主义发展，以代替宗教 思想，并在１９２４年废除了伊斯兰教主。一年之后，一场库尔 德人的起义被残暴镇压，而且在此期间凯末尔除去了所有危险的 敌人。凯末尔的改革目的在于去除元老以及权利模式。伊斯兰教 不再是宪法规定的国家宗教，拉丁字母表以及国际日历、时间系 统也开始被引入。法律体系仿照了瑞士的国内法律，而且不允许 佩戴传统的土耳其毡帽。经济上，年轻的国家集中于工业化以及 建设象样的基础设施。当１９２９年大萧条在土耳其引起一场农 业危机，凯末尔实施了自给自足的方针。１９３４年，第一个五 年计划开始了计划经济的时代。起初，年轻的共和国在苏联找到 了一个好盟友，那是唯一支持安纳托利亚独立运动的国家。 ;;;;;;;;;;X
TAN_DESC;外蒙古西北地区有一个叫乌梁海的地区，乌梁海地区分为三个部 分：即唐努乌梁海、阿勒泰乌梁海、阿勒泰诺尔乌梁海地区，其 中“唐努乌梁海”主要是指萨彦岭和唐努山之间的广阔地区。这 一地区面积近２０万平方公里，是清朝乌里雅苏台将军辖下一个 特殊的专区，地位与同属的科布多和喀尔喀蒙古四部相并列；清 政府在该地区设旗置官，行使主权。唐努乌梁海分为４６佐领， 但西北１０佐领在１８６４年被沙俄通过《中俄勘分西北界约计 》占领；中部２７佐领在１９１１年被沙俄抢占，中华民国时期 ，先是被俄国于１９１４年武力侵占，１９２１年成立“图瓦人 民共和国”，１９２４年成立“乌梁海共和国”，１９４４年被 并入苏联领土，为“图瓦自治共和国”，１９４８年改成“图瓦 自治州”。中国政府对此迄今未予承认。唐努图瓦自古以来就是 中国的领土. ;;;;;;;;;;X
MAN_DESC;９－１８事变后，日本帝国主义抛出一个在中国东北建立“独立 国家”的统治方案，企图把东北从中国分裂出去。１９３２年３ 月，日本帝国主义扶植早已退位的清朝末代皇帝溥仪，在长春建 立伪满洲国傀儡政权，对东北人民实行殖民统治。伪满洲国没有 丝毫的独立性，所有政治、经济、军事大权都掌握在日本帝国主 义手中。这个政权完全受关东军支配。伪满洲国只是日本帝国主 义侵略中国的工具。借助着伪满洲国这个傀儡政权，日本帝国主 义大肆掠夺东北的资源，强占田地，残酷地压榨和剥削东北人民 。在日本帝国主义的铁蹄下，东北３０００万同胞过着充满耻辱 的亡国奴生活 ;;;;;;;;;;X
CUB_DESC;１８９８年美国军舰缅因号在哈瓦那港的爆炸事件让美国有了对 西班牙宣战的理由，古巴是西班牙在加勒比海上的殖民地。根据 １８９８年的巴黎和约，西班牙被迫放弃了古巴，还有菲律宾和 波多黎各，转交给美国实行军管。形式上，古巴在１９００年宣 布了独立，但是１９０１年的普拉特修正案再次限制了自治，向 美国开放翁达港和关塔那摩海军基地，在国内出现动荡局势时美 国拥有干预的权利。１９０２年，美国从岛上撤军，让第一任古 巴总统，托马斯易崔达帕尔马，及其政府掌握了权力。然而，在 １９０６－１９０９年，美国还是基于普拉特修正案对自由主义 者反对易崔达帕尔马的运动进行了干涉。这样的干涉在１９１２ 年，还有１９１７－１９１９年再次发生。１９２２年，最后一 名美国士兵离开了这个岛屿。美国的投资，特别是对蔗糖种植业 的投资，大大加速了经济的增长。然而，国家的经济完全美国及 其烟草，蔗糖的进口。在１９２９／３０的大萧条时期，农业的 单一性大大加重它的破坏性，使大部分人陷入了贫穷。在一次军 事政变后，格拉多迈克多普拉里斯（１９２５－１９３３）总统 采取了独裁措施。从前的军官和马查度，弗艮乔巴提斯塔扎迪瓦 尔的私人秘书支持他担任政变的领导和陆军的最高统帅。他任命 卡洛斯门迪塔蒙特富为总统，在１９３４年取得了普拉特修正案 的支持。巴提斯塔通过军队控制着政府，在１９４０年成为总统 ，建立了独裁政体。 ;;;;;;;;;;X
BRA_DESC;１８８８年巴西废除了奴隶制，共和主义者在巴西帝国得到了广 泛的支持。１８８９年随着军队的革命，巴西开始了革命，并最 终建立了巴西共和国。１８９１年宪法是按照美国宪法制订的， 允许各个地区享有高度的自治权。随着第一个民选总统的上台， 国内局势得到了稳定。但是巴西随后陷入了经济危机的循环—— １８９０年的蔗糖危机，１８９６年的咖啡危机，最后是１９１ ３年的橡胶大繁荣。同时，巴西的外交部长巴隆多里奥白兰高通 过一系列条约扩张了巴西的领土，包括巴西——圭亚那、哥伦比 亚、玻利维亚和乌拉圭，这个国家的领土达到了２５００００平 方英里。增长的工业和大量涌入的移民造就了诸多的工人阶级人 口，改变了巴西社会结构。一战后的繁荣出口在１９２９／３０ 年的大萧条终止了，特别是咖啡和香蕉价格大幅度下降。一个社 会改革者发起的“提宁提斯墨”运动利用了这一形势，瓦格斯上 台确立了独裁统治，他享有强大的总统权力，大大降低了各个联 邦省的自治权，不久之后把巴西转变成专权国家。 ;;;;;;;;;;X
ARG_DESC;１８８０年，阿根廷拥有大片土地适宜其主要农业产品的生产： 牛和小麦。对更多工人的需求吸引了越来越多的移民。然而，金 融资本基本上都是由投资基础设施的英国人所掌握，他们控制了 多数的银行和商业贸易，这很快让阿根廷成为世界上最大的牛肉 和小麦出口国。紧随着它的发展，城市中产阶级和工人阶级初见 成形。他们都要求改革选举制度，在政治上得到更多的代表。激 进派优尼可西维卡拉迪高，创立于１８８９年，他们为这些目标 而奋斗，推动保守派总统洛奎辛斯帕纳在１９１２年进行了选举 制度的改革。１９１６年，举行了第一次大选，优尼可西维卡拉 迪高的希帕西托埃里甘亚赢得了胜利。中产阶级第一次拥有了政 治影响力。在外交上阿根廷试图保持中立，社会立法机关试图免 除国家工业化带来的一些负面影响。１９２９／３０的大萧条结 束了阿根廷经济的增长，也中止了埃里甘亚的总统生涯。在一次 军事政变后，保守派政客和将军宣布执政，他们也无法消除社会 的紧张状态。 ;;;;;;;;;;X
COL_DESC;由于哥伦比亚在内战（特别是１８９９－１９０３年）中大大的 削弱，在１９０３年赫·布纳·瓦里拉条约中，它不得不承认由 美国控制巴拿马运河，这结束了两国关于运河建设的冲突。当哥 伦比亚国会拒绝批准这一条约，美国强迫巴拿马脱离了哥伦比亚 ，通过１９２１和１９３０年间的两千五百万美元对哥伦比亚做 出了一定的补偿。哥伦比亚在１９２１年正式承认巴拿马独立。 保守派继续着国家的现代化，建设铁路网络。从１８５０年，哥 伦比亚开始出口烟草，１９００年后，增加了咖啡和香蕉的出口 （在美国资金的帮助下），１９０５年开始出口石油。大萧条在 １９３０年使自由主义者加入了政府，他们制定了改革计划，剥 夺大地主，进行社会改革，降低中产阶级的经济危机，提高工人 和农民的地位。 ;;;;;;;;;;X
VEN_DESC;１８３０年后，数个保守派和自由派之间的国内战争让委内瑞拉 陷入了混乱。１８６４年，一个联邦国家的建立结束了这一时期 ，这个国家名叫委内瑞拉合众国。安托尼奥古治布兰高将军的专 政（１８７０－１８８７）统一了国内局势。在几个文官总统执 政之后，委内瑞拉又开始了新的军人政权统治。奇皮里阿诺卡斯 特罗将军（１８９９－１９０８）在他的国家进行了限制外国经 济利益的政策，最终导致了德国，英国以及意大利舰船对委内瑞 拉港口的封锁。１９０４年，美国为这个冲突进行了调解。１８ ５４年，经济上由于废除奴隶制度导致农业生产的减少。然而在 １９世纪末石油资源的发现让这个农业国家开始了工业化，这个 突破让委内瑞拉成为了拉丁美洲的主导经济力量。在俊维康特哥 蒙斯将军（１９０８－１９２９，１９３１－１９３５）时期， 石油生产成为了委内瑞拉的经济支柱（国外投资）。在一战中这 个国家保持了中立，使得它减少了本国债务并稳定了市场流通。 ;;;;;;;;;;X
PRU_DESC;尽管事实上在１８２１年就已经独立，西班牙在１８７１年才意 识到它的早期殖民地已经开始了自治。当时在琴察岛上两国的冲 突破坏了国家间的和平。一个玻利维亚的联盟一直统治着这个国 家，直到１８７９年到１８８３年间，它同智利在阿塔卡马沙漠 经历了一场边境冲突（硝石战争）。在这场战斗中秘鲁失去了塔 拉帕卡、亚里卡以及塔可那地区。英国和美国的金融界利用这个 机会得到了秘鲁的铁路，同时消去了同秘鲁的一切债务。在１８ ９５年到１９３０年间国内的局势得到了改善。新发现的铜矿填 补了硝石地区的损失，后者在１９２９年的利马条约中被偿还回 来，并且得到了通过阿里卡的自由港，收回了塔可那地区以及六 百万美元的赔款。大萧条和几乎同时的里古亚斯首相的去世让民 主政治变得无人问津。社会主义APRA（美洲人民革命联盟，建立 于１９２４年）在维多拉尔哈亚得拉托里的领导下要求进行土地 改革以及让占国内人口百分之五十的土著成为社会公民。在１９ ３１年以及１９３６年哈亚得拉托里在大选中失败。然而他的党 派得到了胜利，这警告了奥斯卡雷蒙多比纳维得斯领导的军方禁 止这个党派。 ;;;;;;;;;;X
ECU_DESC;从１８０９年独立以来，厄瓜多尔经历了坎坷的发展历程。边境 争端导致了和秘鲁与哥伦比亚的冲突，而国内高地的保守派大地 主与海岸的自由主义者斗争激烈。在教会温和保守派格伯雷尔格 奇亚墨雷诺总统执政，国家赢得了短暂的和平，他逐步加强中央 权利，建设教育系统以及各种基础设施。１８７５年墨雷诺被暗 杀，这导致了一个阶段的国内骚乱，直到伊罗阿法罗将军领导的 自由主义者取得了胜利。他大力建设交通事业，限制教会的影响 。通过种植可可与咖啡取得了良好的经济发展，然而１９２９／ ３０的经济萧条打断了这一进程，厄瓜多尔再一次陷入了动荡。 １９３１年厄瓜多尔解决了与哥伦比亚的边境争端。 ;;;;;;;;;;X
URU_DESC;在总统何塞·巴特列·奥多涅斯统治下，乌拉圭经历了一段稳定 时期。在他两届任期里（１９０３－１９０７，１９１１－１９ １５），颁布了经济和社会的改革法案，将国家和教会分离，并 开始了建立一个适中的社会主义联邦的进程。在１９１９年颁布 的宪法规定了政府总统和联邦议会之间的关系。这个体系以瑞士 作为样板，并且以在政府中竞选失败的党派作为监督。社会立法 机关的成立以及经济的繁荣让乌拉圭成为拉丁美洲最自由，民主 和稳定的国家之一。但是１９２９到３０年的大萧条让乌拉圭受 到很大打击。格伯雷特拉趁机解散了联邦议会并建立了独裁政府 ，进行独裁统治。 ;;;;;;;;;;X
PAR_DESC;独裁者何塞·卡斯帕罗·罗德里格斯(1811/14-1840)在阿根廷和 巴西关于自主经济的主张中保护了巴拉圭的完整，并且在政治上 切断了同其它国家的联系。他的侄子和继承者，卡洛斯·安东尼 奥·洛佩斯（１８４４－１８６２）再次开放了国家以便促进国 家的经济和文化发展。在洛佩斯的儿子，弗朗西斯科·索兰诺· 洛佩斯（１８６２－１８７０）的统治下，这些努力被突然终止 ，只因他企图通过武力控制一个港口。这导致了同阿根廷，巴西 和乌拉圭的三国联盟（１８６５－１８７０）间的破坏性战争。 在这场战争中巴拉圭失去了四分之一的领土以及过半的人口。在 洛佩斯死后，１８７０年这个国家颁布了一个自由主义宪法，１ ８８７年自由党以及保守派的全国共和联盟（红党）双双成立。 在不断的起义和政变后，局势在埃利希奥·阿亚拉（１９２４－ １９２８）的统治下得到了控制。在花费巨大的对玻利维亚的查 科战争（１９３２－１９３５）后，巴拉圭获得了查科峡谷以北 的大部分地区，随后这个国家经历了数个独裁者的统治。 ;;;;;;;;;;X
SIA_DESC;直到１９３２年，暹罗还是一个完全的君主国家。然后一次政变 企图将国家送入了改革、反改革和政变的浪潮。虽然表面上暹罗 仍然是个君主国，但在１９３６年时它已经被三头政治所统治， 这三方面是首相（披耶帕凤），国防部长（銮披汶·颂堪）和外 交部长（銮巴立）。年轻的国王，阿南塔·玛希敦，虽然在１９ ３５年被加冕，但他甚至直到１９３８年都未到过自己的国家。 这一新的君主立宪政体的一个主要目标是建立暹罗对内外事务的 自治。新的暹罗国家主义的精神，而不只是暹罗民族主义，传遍 了整个国家。在１９３６年１１月暹罗政府宣布它与外国的所有 条约均为无效而没有意义。法国和英国在暹罗的干涉事件很快就 结束了。许多对马来西亚的领土要求依然有待解决，也许局势可 以使它取回英国和法国所窃取的一切。 ;;;;;;;;;;X
LIB_DESC;利比里亚由那些或是想要回到非洲开始新生活，或是被迫离开的 非洲美国人在１９世纪早期建立。紧邻阿比西尼亚的利比里亚最 终得到了作为非洲唯一独立国家的荣誉。自从他们在１８４６年 从英国手中宣布独立，多年来利比里亚已经和平处理了几次与法 国和英国的边界冲突。２０世纪，利比里亚的非洲美国人殖民者 和当地的本土人民之间经历了多年的紧张局势，国际联盟在１９ ２９年委托调查了奴隶制和强迫劳动力状况。在将来的冲突中， 利比里亚将作为盟国共同奋斗的重要部分，因为它的橡胶补给是 至关重要的。 ;;;;;;;;;;X
PER_DESC;将近二个世纪以来，波斯，也就是人们所知的伊朗，处于各种冲 突势力之中。而其内部的改革和西方化与不断增长的保守主义神 权力量之间存在着巨大的冲突。国际上，波斯被列强瓜分，１９ ０７年北部属于俄罗斯的势力范围，而南部属于英国，虽然它从 没有正式成为哪一国的殖民地。在经历了２０世纪前十年多次的 君主立宪制尝试之后，波斯陷入了社会、政治和经济的混乱。礼 萨·汗，一位军官，终于成功的对腐朽的卡加王朝发动了一次政  变。虽然他的最初目的是建立一个共和国，来自保守主义神权力 量的压力（他们害怕被赶出共和国权力结构）说服礼萨·汗加冕  自己成为礼萨·沙阿·巴列维，在强烈的独裁主义和国家主义下， 礼萨·沙阿很快开始了一个有力的工业计划及长期改革，建立大  学，改善基础设施，建设公众教育，希望为建立现代、长久的伊 朗国家打下基础。然而，正如现代化和世俗化同样重要的是，在 面对苏维埃的扩张和英国对他国家的石油储备的兴趣时，他决定 让波斯保持其独立。也许解决方案在于能够将波斯从苏维埃和英 国影响下解放出来的第三方力量？ ;;;;;;;;;;X
BOL_DESC;玻利维亚在外交上损失惨重。与智利的边境冲突导致了１８７９ －１８８３年的硝石战争，玻利维亚尽管和秘鲁联盟还是大败而 回。在１８８４年的瓦尔帕莱索和约里，它被迫割让了邻海地区 安托法基斯塔，这个国家从此丧失了入海口。１９０３年巴西与 玻利维亚签订了皮托里斯协约，巴西得到了重要的橡胶地区阿奇 。两百万英镑的补偿完全无法弥补所受的损失。在与巴拉圭争夺 港口的查科战争里，玻利维亚损失了查科峡谷以北地区的大部分 控制权，但至少控制了通向大西洋的巴拉圭河的使用权（在１９ ３８年的布宜诺斯艾利斯和约最终确定）查科战争和大萧条结束 了玻利维亚自１８９５年起的经济发展，这个阶段中锡矿成为这 个国家的主要出口物。面对抗议，中产阶级和矿工的政府被国家 社会主义者取代了。 ;;;;;;;;;;X
CHL_DESC;在１８７９－１８８３年的硝石战争之后，智利取得了秘鲁的硝 石生产地区塔拉帕卡和阿里卡，还有玻利维亚的海岸地区安托法 基斯塔，这个国家控制了大量的铜矿，几乎垄断了整个世界的硝 石交易。一战开始后对于硝石有大量的需求，开始了这个国家的 一个经济繁荣的阶段。然而，战争中发明的硝石人工合成方法让 智利的矿藏变得没有价值。随着经济环境的恶化，以及人口的大 量增长，导致了社会危机日增。工人与协会取得了政治影响力。 阿尔图罗阿里斯山迪里帕尔马总统（１９２０－１９２５，１９ ３２－１９３８）试图克服社会的不安状态。增强总统的权力的 新宪法相应降低了国会的权威。由于大萧条的影响，卡洛斯埃巴 尼斯得康宝（１９２７－１９３１）发动了军事政变，这个国家 开始慢慢的恢复过来。 ;;;;;;;;;;X
CAN_DESC;在１８９０年完成横贯大陆的铁路后，加拿大的经济取得了迅速 的提高，还有航运，工业以及西部的移民都取得了长足的进步。 他们在布尔战争和一战中支持大不列颠，在１９１９年的凡尔赛 和约中确立了自己的半独立地位。在１９２３年的帝国会议中， 自由主义者麦肯齐·金（１９２１－１９３０，１９３５－１９４ ８）首相要求加拿大自主制定独立外交政策。１９２６年帝国会 议的巴尔弗声明里，加拿大得到了独立，并从英联邦脱离出来。 １９３１年的威斯敏斯特法令宣布加拿大成为一个独立的国家。 在２０世纪２０年代的繁荣之后，紧随而来的大萧条沉重打击了 加拿大。保守派开始掌权（１９３０－１９３５），他们紧跟罗 斯福的新经济政策。１９３４年加拿大银行建立。 ;;;;;;;;;;X
GUA_DESC;在１８７１年自由主义革命之后，胡斯托·鲁菲诺·巴里奥斯（ １８７３－１８８５）在政治和经济上重建了国家。天主教的特 权被极大削弱了，耶稣教遭到了驱逐，僧侣们还俗，而学校开始 受国家控制。国家与教堂分离，自由宗教选择与直接选举权开始 引入。基础设施得到扩展，带来了经济发展。科琴尼里的出口因 化学染料的发展而荒废，因此经济开始转向咖啡和香蕉。很快， 咖啡交易开始受德国控制，而香蕉的生产受美国控制。印第安人 依然没有权力。财产被剥夺，以扩展地区上的咖啡和香蕉产量。 在使国家更靠近美国的曼努埃尔·埃斯特拉达·卡雷拉将军（１ ８９９－１９２０）的带领下，联合水果公司的影响扩大了，美 国公司更多的干涉危地马拉的国内政治。１９２０年保守派、军 队和工人反对美国的运动并推翻了卡雷拉政府。此后，军队对各 个短暂的政府都有极大的影响，但它们都无法限制联合水果公司 的影响。最后一位独裁者乔治·乌维科·卡斯塔涅达１９３１年 上台，在大萧条期间建立独裁性政权后，才取得了相对稳定。选 举被取消了，反对政党和联盟也都被禁止。通过出口香蕉和咖啡 ，他试图再次拯救受损的经济。 ;;;;;;;;;;X
COS_DESC;哥斯达黎加与其它中美洲国家都有所不同。由于它的人口多数都 是白种人，所以没有种族冲突。广大中产阶级家族控制着农业， 他们对于社会利益的冲突兴趣不大。然而，政治上，有影响力的 对手家族发号施令，甚至靠军事手段来达到他们的目的。蔗糖和 咖啡是主要的出口物资，而为了出口香蕉甚至建设了一条铁路， 这些都加快了哥斯达黎加的经济增长。在美国商业的控制下，香 蕉的生产发展缓慢（其它美国控制的商品也一样）。与此同时， 哥斯达黎加正在进行着冷静的民主进程，通过宪法普选来选举总 统。这一时期只在弗雷德里科·蒂诺卡·格拉诺多斯（１９１７－ １９１９）的独裁时期被短暂打断。 ;;;;;;;;;;X
NIC_DESC;一直致力于尼加拉瓜的现代化进程的自由主义总统乔斯圣托扎拉 亚（１８９４－１９０９），在美国的助动下被推翻了。因为美 国看到他们在巴拿马运河的利益受到了扎拉亚扩张政策的威胁。 美国同样字节干涉了１９１２保守派和自由派之间的冲突。直到 １９３３年美国都在军事上，经济上，和政治上控制着此国家， 部队一直驻扎到１９３２年。由塞萨尔·奥古斯托·桑迪诺领导 的抵抗使美国在１９３２－３３年撤退，但国家依然处于美国的 间接影响之下。阿纳斯塔西奥索莫扎格雷奇亚在美国离开之后取 得了政权，这是一个受华盛顿保护的政权，在１９３４年刺杀了 桑迪诺。 ;;;;;;;;;;X
DOM_DESC;在１８２２年，伊斯帕尼奥拉岛的东部还是一个年轻的国家海地 的一部分，它在１８４４年宣布独立，成立了多米尼加共和国。 内部的不稳定和外国的威胁充斥着这个新国家的开始阶段。在１ ８６１，面对着与海地的边境冲突时，复苏的趋向得到了寡头政 治的支持，他们在１８６１年使国家重回西班牙的殖民统治，在 １８６５年革命爆发，重获独立。在经济和政治上，多米尼加共 和国都日渐倾向美国，它为了收回债务与１９０５年公开进行了 干预。在１９１６到１９２４，他们占领了这个国家，试图控制 经济和军事机构，开始了国家的民主化。拉法里奥尼达斯楚基罗 莫里纳在１９３０发动了军事政变，废除了１９２４年宪法。他 开始强力推进国家的现代化和中央集权，根本不管它对社会带来 的破坏。 ;;;;;;;;;;X
AST_DESC;澳大利亚联邦在１９０１年１月１日正式获得了独立，加入了英 联邦，成为英国的坚定盟国。自此它喜忧参半，从独立开始，它 的经济稳定增长，然而在一战中它损失惨重，相比其他参战国家 ，它派出军队的伤亡比例是最大的。然而，通过一战，相比巴勒 斯坦和佛兰德斯，澳新军团（澳大利亚和新西兰陆军军团）表现 了超过所有对手的英勇，赢得了巨大的声誉。２０世纪２０年代 的繁荣终于在大萧条灾难时期结束了，它摧毁了澳大利亚的经济 ，三分之一的工人失业。１９３６年，澳大利亚的经济还在受着 大萧条的煎熬，澳大利亚根本没有做好作战的准备工作。然而， 如果战争爆发，毫无疑问他们会站在英国一方。 ;;;;;;;;;;X
AFG_DESC;对于试图控制它的英国，阿富汗一直是个麻烦。在１９世纪大英 帝国和沙皇俄国为了争夺对这片土地的单独控制权，双方的冲突 导致了剧烈的对抗。然而，１８８０年，在第二次英——阿战争 后，阿富汗埃米尔最终同意由英国来控制这个国家的外交事务。 但一战之后，阿富汗埃米尔被刺杀，他的儿子再次发起了对英战 争，由于对战争的厌倦，英国最终同意阿富汗全面独立。１９２ ３年，组建了最初的国会，开始长期的现代化进程……也许有点 太快了。由于阿富汗部落对于他试图取消长期形成的传统十分愤 怒，新加盟的国王被废黜，并在２０年代后期强迫放逐了他。他 被纳迪尔沙哈国王替代，他以可以接受的方式继续了改革。１９ ３６年，纳迪尔沙哈被刺杀，他的儿子继承王位，尽管部落首领 中还有某些不满和愤怒，但是现在还没有看到国家动乱的迹象。 ;;;;;;;;;;X
MON_DESC;地处于庞大的俄罗斯帝国和中国之间，成吉思汗的土地已经为它 的独立斗争了很久。虽然随着满洲王朝在１９１１的崩塌后从中 国的统治中解放出来，蒙古的独立并不受到新的中华民国的承认 ，因此，蒙古更加倾向于俄罗斯以保持他的生存。然而，意想不 到的１９１７年俄国革命使蒙古处于岌岌可危的环境下，俄罗斯 内战很快溢出边界进入它的保护国。在经历了中国军阀部队入侵 ，由罗曼尼古拉凡优格·斯通伯格男爵带领的白俄罗斯部队的入 侵，苏赫巴托尔的蒙古游击队起义，以及最终的对旧君主王朝的 颠覆之后，蒙古终于成为世界上第二个共产主义国家以及苏联唯 一的联盟，尽管它依然处于苏维埃的严密控制之下。虽然最终在 １９２４年得到稳定，蒙古的历史自此以后反映了所有吞噬他们 的北方庞大邻国的悲剧。凈化一直贯穿整个１９２０年代以除去 国家中的“资本主义”成分，佛教徒和其它宗教被积极镇压，而 古老的封建领主势力被摧毁。然而到１９３６年，社会主义革命 被扩张的日本所造成的新的威胁停止了。现在的任务是进行军事 预备，以防有一天，日本决定将蒙古加入它扩张的帝国。 ;;;;;;;;;;X
IRQ_DESC;伊拉克是个新的国家。虽然它在一战之后紧随着奥斯曼帝国的崩 塌而诞生，国际联盟漠视英国承诺的对阿拉伯独立的支持，把其 大片土地分配给欧洲几个大国。其直接结果是一次损失惨重的起 义，英国随后制订了一个新的委任统治的计划。英国强制在伊拉 克实行了一个君主政体，并为将来伊拉克的独立做准备，他委托 哈桑王族进行统治。但是，该政权缺乏合法性，不仅被国外所强 制，而且显然是英国的傀儡政权，它的宪法是根据英国的“建议 ”所写，他的领土边界也是根据英国的意愿而移动（无视部落和 种族的边界）。然而它自愿与英国合作意味着它第一个结束委任 统治，因而被准许在１９３２年完全主权化，并在同年１０月加 入了国际联盟，同时也作为阿拉伯国家联盟的建立者之一。到１ ９３６年，政权依然面临合法性的问题，军队中抱怨声不断，但 伊拉克在即将到来的年代中如何度过依然未知。 ;;;;;;;;;;X
