#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;x
BINFO_SUD;对地防御 ;;;;;;;;;;X
BINFO_SU;补给消耗量 ;;;;;;;;;;X
BINFO_TD;坚韧度 ;;;;;;;;;;X
BINFO_VIS;能见度 ;;;;;;;;;;X
#;;;;;;;;;;;x
DAY_MISSION;日间 ;;;;;;;;;;X
NIGHT_MISSION;夜间 ;;;;;;;;;;X
BOTH_MISSION;全天 ;;;;;;;;;;X
FREQ_MISSION;兵力/组织度 不少于 %d \%%;;;;;;;;;;X
TITLE_MISSION;%s 在 %s;;;;;;;;;;X
HAVE_NO_MISSION;待命中 ;;;;;;;;;;X
#;;;;;;;;;;;x
MISSION_ALL;白天和夜晚\n;;;;;;;;;;x
MISSION_BADWEATHER;由于坏天气飞机无法起飞 ;;;;;;;;;;x
MISSION_DAYS;只在白天\n;;;;;;;;;;x
MISSION_ENDAT;任务会进行到 %s\n;;;;;;;;;;x
MISSION_MOVE;移动 ;;;;;;;;;;x
MISSION_NIGHTS;只在夜晚\n;;;;;;;;;;x
MISSION_NONE;待命 ;;;;;;;;;;x
MISSION_PERC;继续执行任务直到兵力和组织度降低到百分之 %.1f以下 ;;;;;;;;;;x
MISSION_RETREAT;撤退 ;;;;;;;;;;x
MISSION_STARTAT;任务会在 %s开始\n;;;;;;;;;;x
MISSION_STARTED;现任务已开始\n;;;;;;;;;;x
MISSION_SUBTASK;(正移动到 %s)\n;;;;;;;;;;x
MISSION_TARGET;目标: %s\n;;;;;;;;;;x
MISSION_UNTIL_DEATH;继续执行任务直到被歼灭或被击败\n;;;;;;;;;;x
#;;;;;;;;;;;x
MISSION_DESC_AIRBORNE_ASSAULT;空降突袭任务由装载着伞兵部队的运输机部队执行。伞兵部 队将会被空降在目标省份并试图占领。 ;;;;;;;;;;X
MISSION_DESC_AIR_SUPERIORITY;夺取制空权任务由战斗机部队执行。他们将会在指定空域巡 逻并攻击任何发现的敌机。 ;;;;;;;;;;X
MISSION_DESC_AIR_SUPPLY;空运补给任务由运输机部队执行。他们将尝试向被包围部队 运送物资，以维持其作战能力直到解围之日。 ;;;;;;;;;;X
MISSION_DESC_AMPHIBOUS_ASSAULT;两栖突袭任务由海军运输舰部队执行。他们将会卸载海军陆 战队和其他部队来夺取海滩。 ;;;;;;;;;;X
MISSION_DESC_ANTI_PARTISAN_DUTY;反游击任务意味着执行部队将会镇压所在省份和邻近省份的 游击活动。这些省份的游击活动等级将会随时间而降低。 ;;;;;;;;;;X
MISSION_DESC_ARTILLERY_BOMBARDMENT;火炮轰炸由带有炮兵加强团的部队执行轰炸敌军部队、防御 工事或基础设施的任务。 ;;;;;;;;;;X
MISSION_DESC_ASW;反潜巡逻任务的舰船将会搜寻并攻击目标区域内的敌军潜艇 。该任务最好交由巡洋舰、驱逐舰和轻巡洋舰来执行，因为 他们装备了最好的反潜武器。 ;;;;;;;;;;X
MISSION_DESC_ATTACK;你可以通过执行进攻任务来攻击敌人占领省份。你的部队将 会开始进入目标省份并同驻守在那里的敌军作战。 ;;;;;;;;;;X
MISSION_DESC_CONVOY_AIR_RAIDING;空中猎杀输送船任务由具有海上轰炸能力的空军部队执行。 执行部队将会空袭制定区域内的敌军输送船队，降低敌军从 海上运输补给和资源的能力。 ;;;;;;;;;;X
MISSION_DESC_CONVOY_RAIDING;猎杀输送船任务打击敌人的运输航线，减少其海外省份所能 从本土得到的资源和补给。 ;;;;;;;;;;X
MISSION_DESC_GROUND_ATTACK;对地攻击任务由俯冲轰炸机部队和战术轰炸机部队执行。他 们将会供给指定地区内的地面单位以削弱其兵力。 ;;;;;;;;;;X
MISSION_DESC_INDUSTRIAL_BOMBARDMENT;轰炸工业任务的目标是敌人的工业。这将削弱他们建造补给 和新部队的能力同时也会削弱他们的运输能力，这个任务只 能由战略轰炸单位执行。 ;;;;;;;;;;X
MISSION_DESC_INSTALLATION_STRIKE;轰炸设施任务的目标是目标地区内的防御性军事设施，例如 防空火炮、雷达设施、核设施和导弹发射装置。 ;;;;;;;;;;X
MISSION_DESC_INTERDICTION;空中封锁任务由俯冲轰炸机部队和战术轰炸机部队执行。他 们将会攻击目标区域内的敌军部队并切断他们的联系从而降 低其组织度。 ;;;;;;;;;;X
MISSION_DESC_LOGISTICAL_STRIKE;攻击补给线任务的目的是破坏目标区域内省份的基础设施， 这将阻击敌军的运动和减少其补给效率。 ;;;;;;;;;;X
MISSION_DESC_NAVAL_AIRBASE_STRIKE;舰载机攻击机场任务由航母上的舰载空军大队执行。舰载机 将会对敌军空军基地进行破坏，降低其容纳飞机的能力。 ;;;;;;;;;;X
MISSION_DESC_NAVAL_COMBAT_PATROL;海上战斗巡逻任务的舰队将在目标海域内巡逻并同任何接触 的敌军交战。因为海上战斗巡逻比水域封锁覆盖更大海域， 你发现敌军舰只的机会相对减少。 ;;;;;;;;;;X
MISSION_DESC_NAVAL_INTERDICTION;海上封锁任务的舰队将会在目标水域巡逻并攻击任何进入该 水域的敌船。 ;;;;;;;;;;X
MISSION_DESC_NAVAL_PORT_STRIKE;舰载机攻击港口任务由航母上的舰载空军中队执行。舰载机 将会对敌军港口和港内舰只进行破坏。 ;;;;;;;;;;X
MISSION_DESC_NAVAL_STRIKE;攻击舰船任务的目的是击沉或损伤目标区域内的敌军舰船。 ;;;;;;;;;;X
MISSION_DESC_NUKE;核打击任务将制造史无前例的巨大爆炸。试验观测报告描述 ：其光胜于千日之和，吾将为死神，毁灭世界之神！ ;;;;;;;;;;X
MISSION_DESC_PORT_STRIKE;攻击港口任务的目标是目标区域内的港口设施以及任何港口 内的船只。 ;;;;;;;;;;X
MISSION_DESC_REBASE_NAVAL;你可以通过执行转移基地任务来让你的舰队进驻其他海军基 地，并从新的海军基地获取补给和燃料。普通的进入港口卸 载部队并不改变基地，那和转移基地不同。 ;;;;;;;;;;X
MISSION_DESC_REBASE;你可以通过执行转场任务来重新部署你的空军部队到别的空 军基地。你的飞机将会驻扎在新机场并从那里执行新任务。 ;;;;;;;;;;X
MISSION_DESC_RESERVES;编入后备的部队驻扎在后方。他们会自动支援任何被攻击的 邻近省份。 ;;;;;;;;;;X
MISSION_DESC_RUNWAY_CRATERING;轰炸机场任务的目标是敌军机场，该任务将会降低敌军机场 等级并破坏停靠在其中的飞机。 ;;;;;;;;;;X
MISSION_DESC_SEA_TRANSPORT;海运任务由装载了陆军部队的运输舰部队执行。他们将会在 卸载所装部队到目标省份后自动返回基地港口。 ;;;;;;;;;;X
MISSION_DESC_SHORE_BOMBARDMENT;海岸炮击任务只能交由大型军舰执行：如战列舰、战列巡洋 舰和重巡洋舰，这些军舰将会炮击区域内的敌军单位。另外 ，这些军舰将会自动支援临近靠海省份的友军作战。 ;;;;;;;;;;X
MISSION_DESC_STRATEGIC_BOMBARDMENT;战略轰炸任务的目标是敌人的工厂。这将降低敌人的补给品 、部队生产能力并影响其运输能力，只有战略轰炸机部队能 执行该任务。 ;;;;;;;;;;X
MISSION_DESC_STRAT_REDEPLOY;战略转移是通过铁路运输转移部队。你的部队在再部署期间 不能作战，另一方面你的运输能力受国力限制。 ;;;;;;;;;;X
MISSION_DESC_SUPPORT_ATTACK;协同攻击任务的部队将会和目标省份内的敌军接战，但不会 在胜利后进入该省份，所以你最好指定至少一支部队执行进 攻任务来占领目标省份。 ;;;;;;;;;;X
MISSION_DESC_SUPPORT_DEFENSE;协同防御任务能使你在敌人进攻前在后方保留部队。任何执 行该任务的部队将会在指定省份被攻击后参与防御。 ;;;;;;;;;;X
#;;;;;;;;;;;x
MISSION_AIRBORNE_ASSAULT;空降突击 ;;;;;;;;;;X
MISSION_AIR_SUPERIORITY;夺取制空权 ;;;;;;;;;;X
MISSION_AIR_SUPPLY;空运补给 ;;;;;;;;;;X
MISSION_AMPHIBOUS_ASSAULT;两栖突击 ;;;;;;;;;;X
MISSION_ANTI_PARTISAN_DUTY;反游击 ;;;;;;;;;;X
MISSION_ARTILLERY_BOMBARDMENT;远程炮击 ;;;;;;;;;;X
MISSION_ASW;反潜巡逻 ;;;;;;;;;;X
MISSION_ATTACK;进攻 ;;;;;;;;;;X
MISSION_CONVOY_AIR_RAIDING;空中猎杀输送船 ;;;;;;;;;;X
MISSION_CONVOY_RAIDING;猎杀输送船 ;;;;;;;;;;X
MISSION_GROUND_ATTACK;对地攻击 ;;;;;;;;;;X
MISSION_INDUSTRIAL_BOMBARDMENT;工业轰炸 ;;;;;;;;;;X
MISSION_INSTALLATION_STRIKE;轰炸设施 ;;;;;;;;;;X
MISSION_INTERDICTION;空中封锁 ;;;;;;;;;;X
MISSION_LOGISTICAL_STRIKE;攻击补给线 ;;;;;;;;;;X
MISSION_NAVAL_AIRBASE_STRIKE;舰载机攻击机场 ;;;;;;;;;;X
MISSION_NAVAL_COMBAT_PATROL;海上战斗巡逻 ;;;;;;;;;;X
MISSION_NAVAL_INTERDICTION;海上封锁 ;;;;;;;;;;X
MISSION_NAVAL_PORT_STRIKE;舰载机攻击港口 ;;;;;;;;;;X
MISSION_NAVAL_STRIKE;攻击舰船 ;;;;;;;;;;X
MISSION_NUKE;核打击 ;;;;;;;;;;X
MISSION_PORT_STRIKE;攻击港口 ;;;;;;;;;;X
MISSION_REBASE;基地转移 ;;;;;;;;;;X
MISSION_RESERVES;编入后备 ;;;;;;;;;;X
MISSION_RUNWAY_CRATERING;轰炸机场 ;;;;;;;;;;X
MISSION_SEA_TRANSPORT;海运 ;;;;;;;;;;X
MISSION_SHORE_BOMBARDMENT;海岸炮击 ;;;;;;;;;;X
MISSION_STRATEGIC_BOMBARDMENT;战略轰炸 ;;;;;;;;;;X
MISSION_STRAT_REDEPLOY;战略转移 ;;;;;;;;;;X
MISSION_SUPPORT_ATTACK;协同攻击 ;;;;;;;;;;X
MISSION_SUPPORT_DEFENSE;协同防御 ;;;;;;;;;;X
#;;;;;;;;;;;x
TRAIT_LOGWIZ;后勤大师 ;;;;;;;;;;X
TRAIT_DEFDOC;防御学说 ;;;;;;;;;;X
TRAIT_OFFDOC;进攻学说 ;;;;;;;;;;X
TRAIT_WINSPE;冬季专家 ;;;;;;;;;;X
TRAIT_TRICKS;奇袭专家 ;;;;;;;;;;X
TRAIT_ENGINE;工程师 ;;;;;;;;;;X
TRAIT_FORBUS;攻坚专家 ;;;;;;;;;;X
TRAIT_PNZLED;装甲指挥官 ;;;;;;;;;;X
TRAIT_COMMAN;特种战专家 ;;;;;;;;;;X
TRAIT_OLDGRD;保守派 ;;;;;;;;;;X
TRAIT_SEAWOL;海狼战专家 ;;;;;;;;;;X
TRAIT_BLKRUN;封锁战专家 ;;;;;;;;;;X
TRAIT_SUPTAC;高级战术专家 ;;;;;;;;;;X
TRAIT_SPOTTE;侦察专家 ;;;;;;;;;;X
TRAIT_TNKBUS;坦克猎杀专家 ;;;;;;;;;;X
TRAIT_CRPBOM;地毯式轰炸专家 ;;;;;;;;;;X
TRAIT_NGHTFL;夜航专家 ;;;;;;;;;;X
TRAIT_FLTDES;舰队破坏专家 ;;;;;;;;;;X
TRAIT_DSRFOX;沙漠之狐 ;;;;;;;;;;X
TRAIT_JUNGLE;丛林之虎 ;;;;;;;;;;X
TRAIT_URBAN;巷战专家 ;;;;;;;;;;X
TRAIT_FOREST;森林战专家 ;;;;;;;;;;X
TRAIT_MOUNTAIN;山地战专家 ;;;;;;;;;;X
TRAIT_HILLS;丘陵战专家 ;;;;;;;;;;X
TRAIT_COUNTER;反击专家 ;;;;;;;;;;X
TRAIT_ASSAULT;突击专家 ;;;;;;;;;;X
TRAIT_ENCIRCL;包围专家 ;;;;;;;;;;X
TRAIT_AMBUSH;伏击专家 ;;;;;;;;;;X
TRAIT_DELAY;阻击专家 ;;;;;;;;;;X
TRAIT_TATICAL;弹性防御专家 ;;;;;;;;;;X
TRAIT_BREAK;闪击专家 ;;;;;;;;;;X
#########################################;;;;;;;;;;;x
#  Leader Information                    ;;;;;;;;;;;x
#########################################;;;;;;;;;;;x
0TH;;;;;;;;;;;X
1ST;;;;;;;;;;;X
2ND;;;;;;;;;;;X
3TH;;;;;;;;;;;X
4TH;;;;;;;;;;;X
5TH;;;;;;;;;;;X
6TH;;;;;;;;;;;X
7TH;;;;;;;;;;;X
8TH;;;;;;;;;;;X
9TH;;;;;;;;;;;X
DIVISION;师 ;;;;;;;;;;X
RANKNAME_1;陆军元帅 ;;;;;;;;;;X
RANKNAME_2;陆军上将 ;;;;;;;;;;X
RANKNAME_3;陆军中将 ;;;;;;;;;;X
RANKNAME_4;陆军少将 ;;;;;;;;;;X
RANKNAME_A1;空军元帅 ;;;;;;;;;;X
RANKNAME_A2;空军上将 ;;;;;;;;;;X
RANKNAME_A3;空军中将 ;;;;;;;;;;X
RANKNAME_A4;空军少将 ;;;;;;;;;;X
RANKNAME_N1;海军元帅 ;;;;;;;;;;X
RANKNAME_N2;海军上将 ;;;;;;;;;;X
RANKNAME_N3;海军中将 ;;;;;;;;;;X
RANKNAME_N4;海军少将 ;;;;;;;;;;X
CANCOMMANDA;可以指挥%d个大队 ;;;;;;;;;;X
CANCOMMANDN;可以指挥%d个支队 ;;;;;;;;;;X
CANCOMMAND;可以指挥%d个师 ;;;;;;;;;;X
LEADER_SR;军衔 ;;;;;;;;;;X
LEADER_SN;姓名 ;;;;;;;;;;X
LEADER_SK;技能 ;;;;;;;;;;X
LEADER_PROMOTE;晋升 ;;;;;;;;;;X
LEADER_REMOVE;解除 ;;;;;;;;;;X
LEADER_REMOVE_ALL;全部解除 ;;;;;;;;;;X
LEADER_SKILL;技能:%d\n;;;;;;;;;;X
LEADER_EXP;经验:%.0f\n;;;;;;;;;;X
LEADER_MAXSKILL;最大技能:%d\n;;;;;;;;;;X
LEADER_IDEAL;最高等级: %s\n;;;;;;;;;;X
LEADER_PROMOTE_IRO1;(点击晋升这位指挥官) ;;;;;;;;;;X
LEADER_PROMOTE_IRO2;这位指挥官已晋升到最高军衔。 ;;;;;;;;;;X
LEADER_PROMOTE_IRO3;这位指挥官晋升所需技能不足。 ;;;;;;;;;;X
LEADER_PROMOTE_IRO4;这位指挥官不能晋升。 ;;;;;;;;;;X
LEADER_PROMOTE_DRO;指挥官晋升后能够更成功地指挥数量更多的部队。如果指挥 官指挥的部队超过当前能力的允许，那么其指挥能力将无法 发挥。晋升后的指挥官将失去一个技能等级(这是由于部下 的增多导致效率下降)，晋升后的指挥官也将更加忠诚。 ;;;;;;;;;;X
LEADER_GIVE_COMMAND;(点击对选中的部队下达命令。) ;;;;;;;;;;X
#EOF;;;;;;;;;;;x
