#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;x
TERRAIN_NONE;空白 ;;;;;;;;;;X
#;;;;;;;;;;;x
AFG;阿富汗 ;;;;;;;;;;X
ALB;阿尔巴尼亚 ;;;;;;;;;;X
ALG;阿尔及利亚 ;;;;;;;;;;X
ALI;外星人 ;;;;;;;;;;X
ALS;同盟国 ;;;;;;;;;;X
ANG;安哥拉 ;;;;;;;;;;X
ARA;阿拉伯联邦 ;;;;;;;;;;X
ARG;阿根廷 ;;;;;;;;;;X
ARM;亚美尼亚 ;;;;;;;;;;X
AST;澳大利亚 ;;;;;;;;;;X
AUS;奥地利 ;;;;;;;;;;X
AXI;轴心国 ;;;;;;;;;;X
AZB;阿塞拜疆 ;;;;;;;;;;X
BEL;比利时 ;;;;;;;;;;X
BEN;贝宁 ;;;;;;;;;;X
BHU;不丹 ;;;;;;;;;;X
BLR;白俄罗斯 ;;;;;;;;;;X
BOL;玻利维亚 ;;;;;;;;;;X
BOS;波斯尼亚 ;;;;;;;;;;X
BRA;巴西 ;;;;;;;;;;X
BRU;文莱 ;;;;;;;;;;X
BUL;保加利亚 ;;;;;;;;;;X
BUR;缅甸 ;;;;;;;;;;X
CAL;加利福尼亚 ;;;;;;;;;;X
CAM;喀麦隆 ;;;;;;;;;;X
CAN;加拿大 ;;;;;;;;;;X
CGX;桂系军阀 ;;;;;;;;;;X
CHC;中華人民共和國 ;;;;;;;;;;X
CHI;中华民国 ;;;;;;;;;;X
CHL;智利 ;;;;;;;;;;X
CMB;柬埔寨 ;;;;;;;;;;X
COL;哥伦比亚 ;;;;;;;;;;X
CON;刚果 ;;;;;;;;;;X
COS;哥斯达黎加 ;;;;;;;;;;X
CRO;克罗地亚 ;;;;;;;;;;X
CSA;南部邦联 ;;;;;;;;;;X
CSX;晋系 ;;;;;;;;;;X
CUB;古巴 ;;;;;;;;;;X
CXB;青海马家军 ;;;;;;;;;;X
CYN;滇系 ;;;;;;;;;;X
CYP;塞浦路斯 ;;;;;;;;;;X
CZE;捷克斯洛伐克 ;;;;;;;;;;X
DDR;民主德国 ;;;;;;;;;;X
DEN;丹麦 ;;;;;;;;;;X
DFR;联邦德国 ;;;;;;;;;;X
DOM;多米尼加共和国 ;;;;;;;;;;X
EAF;东非联邦 ;;;;;;;;;;X
ECU;厄瓜多尔 ;;;;;;;;;;X
EGY;埃及 ;;;;;;;;;;X
ENG;英国 ;;;;;;;;;;X
EQA;赤道非洲 ;;;;;;;;;;X
EST;爱沙尼亚 ;;;;;;;;;;X
ETH;埃塞俄比亚 ;;;;;;;;;;X
EUS;巴斯克 ;;;;;;;;;;X
FIN;芬兰 ;;;;;;;;;;X
FLA;佛兰德斯 ;;;;;;;;;;X
FRA;法国 ;;;;;;;;;;X
GAB;加蓬 ;;;;;;;;;;X
GEO;格鲁吉亚 ;;;;;;;;;;X
GER;德国 ;;;;;;;;;;X
GLD;加纳 ;;;;;;;;;;X
GRE;希腊 ;;;;;;;;;;X
GUA;危地马拉 ;;;;;;;;;;X
GUI;几内亚 ;;;;;;;;;;X
GUY;圭亚那 ;;;;;;;;;;X
HAI;海地 ;;;;;;;;;;X
HOL;荷兰 ;;;;;;;;;;X
HON;洪都拉斯 ;;;;;;;;;;X
HUN;匈牙利 ;;;;;;;;;;X
ICL;冰岛 ;;;;;;;;;;X
IDC;印度支那 ;;;;;;;;;;X
IND;印度 ;;;;;;;;;;X
INO;印度尼西亚 ;;;;;;;;;;X
IRE;爱尔兰 ;;;;;;;;;;X
IRQ;伊拉克 ;;;;;;;;;;X
ISR;以色列 ;;;;;;;;;;X
ITA;意大利 ;;;;;;;;;;X
JAP;日本 ;;;;;;;;;;X
JOR;约旦 ;;;;;;;;;;X
KAZ;哈萨克斯坦 ;;;;;;;;;;X
KOR;韩国 ;;;;;;;;;;X
KUR;库尔德斯坦 ;;;;;;;;;;X
KYG;吉尔吉斯斯坦 ;;;;;;;;;;X
LAO;老挝 ;;;;;;;;;;X
LAT;拉脱维亚 ;;;;;;;;;;X
LBY;利比亚 ;;;;;;;;;;X
LEB;黎巴嫩 ;;;;;;;;;;X
LIB;利比里亚 ;;;;;;;;;;X
LIT;立陶宛 ;;;;;;;;;;X
LUX;卢森堡 ;;;;;;;;;;X
MAD;马达加斯加 ;;;;;;;;;;X
MAL;马里联邦 ;;;;;;;;;;X
MAN;满洲国 ;;;;;;;;;;X
MEN;蒙疆 ;;;;;;;;;;X
MEX;墨西哥 ;;;;;;;;;;X
MIN;(未定义政权);;;;;;;;;;X
MLY;马来西亚 ;;;;;;;;;;X
MON;蒙古 ;;;;;;;;;;X
MOR;摩洛哥 ;;;;;;;;;;X
MOZ;莫桑比克 ;;;;;;;;;;X
MTN;黑山 ;;;;;;;;;;X
NAM;纳米比亚 ;;;;;;;;;;X
NEP;尼泊尔 ;;;;;;;;;;X
NIC;尼加拉瓜 ;;;;;;;;;;X
NIG;尼日利亚 ;;;;;;;;;;X
NOR;挪威 ;;;;;;;;;;X
NZL;新西兰 ;;;;;;;;;;X
OMN;阿曼 ;;;;;;;;;;X
OTT;奥斯曼帝国 ;;;;;;;;;;X
PAK;巴基斯坦 ;;;;;;;;;;X
PAL;巴勒斯坦 ;;;;;;;;;;X
PAN;巴拿马 ;;;;;;;;;;X
PAR;巴拉圭 ;;;;;;;;;;X
PER;伊朗 ;;;;;;;;;;X
PHI;菲律宾 ;;;;;;;;;;X
POL;波兰 ;;;;;;;;;;X
POR;葡萄牙 ;;;;;;;;;;X
PRI;普里莫斯克 ;;;;;;;;;;X
PRK;朝鲜 ;;;;;;;;;;X
PRU;秘鲁 ;;;;;;;;;;X
QUE;魁北克 ;;;;;;;;;;X
RHO;罗得西亚 ;;;;;;;;;;X
ROM;罗马尼亚 ;;;;;;;;;;X
RSI;意大利社会主义共和国 ;;;;;;;;;;X
RUS;俄罗斯 ;;;;;;;;;;X
SAF;南非 ;;;;;;;;;;X
SAL;萨尔瓦多 ;;;;;;;;;;X
SAR;沙捞越 ;;;;;;;;;;X
SAU;沙特阿拉伯 ;;;;;;;;;;X
SCA;斯堪的纳维亚 ;;;;;;;;;;X
SCH;瑞士 ;;;;;;;;;;X
SCO;苏格兰 ;;;;;;;;;;X
SER;塞尔维亚 ;;;;;;;;;;X
SIA;暹罗 ;;;;;;;;;;X
SIB;西伯利亚 ;;;;;;;;;;X
SIE;塞拉利昂 ;;;;;;;;;;X
SIK;東突厥斯坦共和國 ;;;;;;;;;;X
SLO;斯洛伐克 ;;;;;;;;;;X
SLV;斯洛文尼亚 ;;;;;;;;;;X
SOM;索马里 ;;;;;;;;;;X
SOV;苏联 ;;;;;;;;;;X
SPA;西班牙国 ;;;;;;;;;;X
SPR;西班牙共和国 ;;;;;;;;;;X
SUD;苏丹 ;;;;;;;;;;X
SWE;瑞典 ;;;;;;;;;;X
SYR;叙利亚 ;;;;;;;;;;X
TAJ;塔吉克斯坦 ;;;;;;;;;;X
TAN;唐努图瓦 ;;;;;;;;;;X
TEX;得克萨斯 ;;;;;;;;;;X
TIB;西藏 ;;;;;;;;;;X
TRA;外乌拉尔共和国 ;;;;;;;;;;X
TRK;土库曼斯坦 ;;;;;;;;;;X
TUN;突尼斯 ;;;;;;;;;;X
TUR;土耳其 ;;;;;;;;;;X
UKR;乌克兰 ;;;;;;;;;;X
URU;乌拉圭 ;;;;;;;;;;X
USA;美国 ;;;;;;;;;;X
UZB;乌兹别克斯坦 ;;;;;;;;;;X
VEN;委内瑞拉 ;;;;;;;;;;X
VIC;法兰西国 ;;;;;;;;;;X
VIE;白色越南 ;;;;;;;;;;X
WLL;瓦隆 ;;;;;;;;;;X
YEM;也门 ;;;;;;;;;;X
YUG;南斯拉夫 ;;;;;;;;;;X
U00;欧洲联盟 ;;;;;;;;;;X
U01;印度支那 ;;;;;;;;;;X
U02;希臘民主共和國 ;;;;;;;;;;X
U03;印度支那 ;;;;;;;;;;X
U04;武漢國民政府;;;;;;;;;;X
U05;直系 ;;;;;;;;;;X
U06;五省联军 ;;;;;;;;;;X
U07;錫金;;;;;;;;;;X
U08;南京國民政府;;;;;;;;;;X
U09;黔系 ;;;;;;;;;;X
U10;湘系 ;;;;;;;;;;X
U11;直鲁联军 ;;;;;;;;;;X
U12;粤军 ;;;;;;;;;;X
U13;中华民国(北洋政府) ;;;;;;;;;;X
U14;东北国民军 ;;;;;;;;;;X
U15;川蜀军 ;;;;;;;;;;X
U16;奧地利人民共和國 ;;;;;;;;;;X
U17;镇嵩军 ;;;;;;;;;;X
U18;宁夏马家军 ;;;;;;;;;;X
U19;滇桂联军 ;;;;;;;;;;X
U20;?系?閥 ;;;;;;;;;;X
U21;西北系?閥 ;;;;;;;;;;X
U22;湘系?閥(唐生智部) ;;;;;;;;;;X
U50;共产老挝 ;;;;;;;;;;X
#;;;;;;;;;;;x
U70;乌干达 ;;;;;;;;;;X
U71;北爱尔兰 ;;;;;;;;;;X
U72;越南民主共和国 ;;;;;;;;;;X
U73;英格兰 ;;;;;;;;;;X
U74;华北政务委员会 ;;;;;;;;;;X
U75;新加坡 ;;;;;;;;;;X
U76;威尔士 ;;;;;;;;;;X
U77;大哥伦比亚 ;;;;;;;;;;X
U78;中美洲联邦 ;;;;;;;;;;X
U79;西印度群岛联邦 ;;;;;;;;;;X
U80;克什米尔 ;;;;;;;;;;X
U81;上沃尔特 ;;;;;;;;;;X
U82;中非 ;;;;;;;;;;X
U83;锡兰 ;;;;;;;;;;X
U84;乍得 ;;;;;;;;;;X
U85;刚果(布) ;;;;;;;;;;X
U86;冈比亚 ;;;;;;;;;;X
U87;中华民国(汪伪政府) ;;;;;;;;;;X
U88;象牙海岸 ;;;;;;;;;;X
U89;牙买加 ;;;;;;;;;;X
U90;肯尼亚 ;;;;;;;;;;X
U91;科威特 ;;;;;;;;;;X
U92;马耳他 ;;;;;;;;;;X
U93;毛里塔尼亚 ;;;;;;;;;;X
U94;尼日尔 ;;;;;;;;;;X
U95;卢旺达 ;;;;;;;;;;X
U96;塞内加尔 ;;;;;;;;;;X
U97;坦噶尼喀 ;;;;;;;;;;X
U98;特立尼达和多巴哥 ;;;;;;;;;;X
U99;联合国 ;;;;;;;;;;X
UA0;美國國會 ;;;;;;;;;;X
#;;;;;;;;;;;x
USN; 美洲合众国 ;;;;;;;;;;X
UAU; 澳大拉西亚 ;;;;;;;;;;X
UCH; 中华民国 ;;;;;;;;;;X
UBO; 波旁王国 ;;;;;;;;;;X
UTC; 哥萨克王国 ;;;;;;;;;;X
UGS; 瑞典王国 ;;;;;;;;;;X
UCS; 加勒比邦联 ;;;;;;;;;;X
UIC; 中南王国 ;;;;;;;;;;X
UPR; 普鲁士帝国 ;;;;;;;;;;X
UER; 俄罗斯帝国 ;;;;;;;;;;X
UTO; 奥斯曼帝国 ;;;;;;;;;;X
UIR; 印度共和国 ;;;;;;;;;;X
UTL; 美洲解放联盟 ;;;;;;;;;;X
UPS; 日本苏维埃 ;;;;;;;;;;X
UES; 欧罗巴苏维埃 ;;;;;;;;;;X
URO; 罗马共和国 ;;;;;;;;;;X
UAP; 非洲民众国 ;;;;;;;;;;X
UPE; 波斯共和国 ;;;;;;;;;;X
##;;;;;;;;;;;x
#EOF;;;;;;;;;;;x
