#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;x
###########################################;;;;;;;;;;;x
########### MESSAGE HANDLER    ############;;;;;;;;;;;x
###########################################;;;;;;;;;;;x
##;;;;;;;;;;;x
#  PLAYER TITLES;;;;;;;;;;;x
##;;;;;;;;;;;x
ANNEXREJECT_HEADER;外交简报 \n关于 ;;;;;;;;;;X
ANNEXREJECT_1;%s ;;;;;;;;;;X
ANNEXREJECT_2;%t， %s ;;;;;;;;;;X
ANNEXREJECT_3;拒绝了 ;;;;;;;;;;X
ANNEXREJECT_4;我们友善的吞并 ;;;;;;;;;;X
ANNEXREJECT_5;提议 ;;;;;;;;;;X
ANNEXREJECT_6;他们没看到成为我们光荣祖国 一部分的好处 ;;;;;;;;;;X
ANNEXREJECT_LOG;%s拒绝被我们吞并。 ;;;;;;;;;;X
ANNEXREJECT_BTN1;确定 ;;;;;;;;;;X
ANNEXREJECT_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
MILLALLJOINREJECTOTHER_SETUP;当他国拒绝另一国加入其军事联盟 ;;;;;;;;;;X
MILLALLJOINREJECTOTHER_HEADER;情报部简报 \n关于 ;;;;;;;;;;X
MILLALLJOINREJECTOTHER_1;%s ;;;;;;;;;;X
MILLALLJOINREJECTOTHER_2;%t， %s ;;;;;;;;;;X
MILLALLJOINREJECTOTHER_3;拒绝了%s ;;;;;;;;;;X
MILLALLJOINREJECTOTHER_4;加入军事联盟 ;;;;;;;;;;X
MILLALLJOINREJECTOTHER_5;的要求 ;;;;;;;;;;X
MILLALLJOINREJECTOTHER_6;;;;;;;;;;;X
MILLALLJOINREJECTOTHER_LOG;%s拒绝了%s加入其军事联盟的要求。 ;;;;;;;;;;X
MILLALLJOINREJECTOTHER_BTN1;确定 ;;;;;;;;;;X
MILLALLJOINREJECTOTHER_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
MILALLLEAVE_SETUP;当他国退出了与另一国的军事联盟 ;;;;;;;;;;X
MILALLLEAVE_HEADER;情报部简报 \n关于 ;;;;;;;;;;X
MILALLLEAVE_1;%s ;;;;;;;;;;X
MILALLLEAVE_2;%t， %s退出 ;;;;;;;;;;X
MILALLLEAVE_3;军事联盟 ;;;;;;;;;;X
MILALLLEAVE_4;与 ;;;;;;;;;;X
MILALLLEAVE_5;%s ;;;;;;;;;;X
MILALLLEAVE_6;;;;;;;;;;;X
MILALLLEAVE_LOG;%s 退出了与%s的军事联盟。 ;;;;;;;;;;X
MILALLLEAVE_BTN1;确定 ;;;;;;;;;;X
MILALLLEAVE_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
MILLALLINVACCEPTOTHER_SETUP;当他国接受另一国的军事联盟邀请 ;;;;;;;;;;X
MILLALLINVACCEPTOTHER_HEADER;情报部简报 \n关于 ;;;;;;;;;;X
MILLALLINVACCEPTOTHER_1;%s ;;;;;;;;;;X
MILLALLINVACCEPTOTHER_2;%t， %s ;;;;;;;;;;X
MILLALLINVACCEPTOTHER_3;加入了军事联盟 ;;;;;;;;;;X
MILLALLINVACCEPTOTHER_4;与 ;;;;;;;;;;X
MILLALLINVACCEPTOTHER_5;%s ;;;;;;;;;;X
MILLALLINVACCEPTOTHER_6;;;;;;;;;;;X
MILLALLINVACCEPTOTHER_LOG;%s加入了与%s的军事联盟。 ;;;;;;;;;;X
MILLALLINVACCEPTOTHER_BTN1;确定 ;;;;;;;;;;X
MILLALLINVACCEPTOTHER_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
MILALLJOINACCEPTOTHER_SETUP;当他国加入另一国的军事联盟 ;;;;;;;;;;X
MILALLJOINACCEPTOTHER_HEADER;情报部简报 \n关于 ;;;;;;;;;;X
MILALLJOINACCEPTOTHER_1;%s ;;;;;;;;;;X
MILALLJOINACCEPTOTHER_2;%t， %s ;;;;;;;;;;X
MILALLJOINACCEPTOTHER_3;加入军事联盟 ;;;;;;;;;;X
MILALLJOINACCEPTOTHER_4;与 ;;;;;;;;;;X
MILALLJOINACCEPTOTHER_5;%s ;;;;;;;;;;X
MILALLJOINACCEPTOTHER_6;;;;;;;;;;;X
MILALLJOINACCEPTOTHER_LOG;%s加入了与%s的军事联盟。 ;;;;;;;;;;X
MILALLJOINACCEPTOTHER_BTN1;确定 ;;;;;;;;;;X
MILALLJOINACCEPTOTHER_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
MILALLBANOTHER_SETUP;当他国被一个军事联盟的领导逐出 ;;;;;;;;;;X
MILALLBANOTHER_HEADER;情报部报告来自 ;;;;;;;;;;X
MILALLBANOTHER_1;%s ;;;;;;;;;;X
MILALLBANOTHER_2;%t， %s 被 ;;;;;;;;;;X
MILALLBANOTHER_3;逐出原军事联盟 ;;;;;;;;;;X
MILALLBANOTHER_4;由他们的前盟友 ;;;;;;;;;;X
MILALLBANOTHER_5;%s ;;;;;;;;;;X
MILALLBANOTHER_6;;;;;;;;;;;X
MILALLBANOTHER_LOG;%s被%s逐出了军事联盟。 ;;;;;;;;;;X
MILALLBANOTHER_BTN1;确定 ;;;;;;;;;;X
MILALLBANOTHER_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
MILLALLINVDECLINEOTHER_SETUP;当他国拒绝另一国的军事联盟提议 ;;;;;;;;;;X
MILLALLINVDECLINEOTHER_HEADER;情报部报告来自 ;;;;;;;;;;X
MILLALLINVDECLINEOTHER_1;%s ;;;;;;;;;;X
MILLALLINVDECLINEOTHER_2;%t， %s ;;;;;;;;;;X
MILLALLINVDECLINEOTHER_3;拒绝了提议 ;;;;;;;;;;X
MILLALLINVDECLINEOTHER_4;来自%s 让其加入 ;;;;;;;;;;X
MILLALLINVDECLINEOTHER_5;军事联盟 ;;;;;;;;;;X
MILLALLINVDECLINEOTHER_6;与 %s ;;;;;;;;;;X
MILLALLINVDECLINEOTHER_LOG;%s拒绝了%s加入一个军事联盟的提议。 ;;;;;;;;;;X
MILLALLINVDECLINEOTHER_BTN1;确定 ;;;;;;;;;;X
MILLALLINVDECLINEOTHER_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
MILALLDISHONOROTHER_SETUP;当他国取消与另一国的军事联盟 ;;;;;;;;;;X
MILALLDISHONOROTHER_HEADER;情报部报告来自 ;;;;;;;;;;X
MILALLDISHONOROTHER_1;%s ;;;;;;;;;;X
MILALLDISHONOROTHER_2;%t， %s ;;;;;;;;;;X
MILALLDISHONOROTHER_3;取消了 ;;;;;;;;;;X
MILALLDISHONOROTHER_4;该国与 ;;;;;;;;;;X
MILALLDISHONOROTHER_5;%s的军事联盟 ;;;;;;;;;;X
MILALLDISHONOROTHER_6;;;;;;;;;;;X
MILALLDISHONOROTHER_LOG;%s取消了它与%s的军事联盟。 ;;;;;;;;;;X
MILALLDISHONOROTHER_BTN1;确定 ;;;;;;;;;;X
MILALLDISHONOROTHER_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
DECLWAROTHER_SETUP;当他国向另一国宣战 ;;;;;;;;;;X
DECLWAROTHER_HEADER;情报部简报 \n关于 ;;;;;;;;;;X
DECLWAROTHER_1;%s ;;;;;;;;;;X
DECLWAROTHER_2;%t， %s ;;;;;;;;;;X
DECLWAROTHER_3;宣战 ;;;;;;;;;;X
DECLWAROTHER_4;对他们的新敌人 ;;;;;;;;;;X
DECLWAROTHER_5;%s ;;;;;;;;;;X
DECLWAROTHER_6;;;;;;;;;;;X
DECLWAROTHER_LOG;%s向%s宣战。 ;;;;;;;;;;X
DECLWAROTHER_BTN1;确定 ;;;;;;;;;;X
DECLWAROTHER_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
JOINWAROTHER_SETUP;当他国参战 ;;;;;;;;;;X
JOINWAROTHER_HEADER;情报部简报 \n关于 ;;;;;;;;;;X
JOINWAROTHER_1;%s ;;;;;;;;;;X
JOINWAROTHER_2;%t， %s ;;;;;;;;;;X
JOINWAROTHER_3;已参战，与 ;;;;;;;;;;X
JOINWAROTHER_4;%s 一起对抗 ;;;;;;;;;;X
JOINWAROTHER_5;%s ;;;;;;;;;;X
JOINWAROTHER_6;;;;;;;;;;;X
JOINWAROTHER_LOG;%s参战了，与%s一起对抗%s。 ;;;;;;;;;;X
JOINWAROTHER_BTN1;确定 ;;;;;;;;;;X
JOINWAROTHER_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
MILALLDISHONOR_SETUP;当他国取消与我们的军事联盟 ;;;;;;;;;;X
MILALLDISHONOR_HEADER;外交简报 \n关于 ;;;;;;;;;;X
MILALLDISHONOR_1;%s ;;;;;;;;;;X
MILALLDISHONOR_2;%t， %s ;;;;;;;;;;X
MILALLDISHONOR_3;竟然取消 ;;;;;;;;;;X
MILALLDISHONOR_4;与我国的 ;;;;;;;;;;X
MILALLDISHONOR_5;军事联盟！ ;;;;;;;;;;X
MILALLDISHONOR_6;这种懦弱无法容忍！ ;;;;;;;;;;X
MILALLDISHONOR_LOG;%s取消了与我们的军事联盟。 ;;;;;;;;;;X
MILALLDISHONOR_BTN1;确定 ;;;;;;;;;;X
MILALLDISHONOR_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
WEMILALLDISHONOR_SETUP;当我们取消与他国的军事联盟 ;;;;;;;;;;X
WEMILALLDISHONOR_HEADER;外交简报 ;;;;;;;;;;X
WEMILALLDISHONOR_1;退出！%s ;;;;;;;;;;X
WEMILALLDISHONOR_2;%t， 我们取消了 ;;;;;;;;;;X
WEMILALLDISHONOR_3;原来的 ;;;;;;;;;;X
WEMILALLDISHONOR_4;军事联盟！ ;;;;;;;;;;X
WEMILALLDISHONOR_5;%s 对我们感到非常失望 ;;;;;;;;;;X
WEMILALLDISHONOR_6;;;;;;;;;;;X
WEMILALLDISHONOR_LOG;我们取消了和%s的军事联盟。 ;;;;;;;;;;X
WEMILALLDISHONOR_BTN1;确定 ;;;;;;;;;;X
WEMILALLDISHONOR_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
MILALLBREAK_SETUP;当他国撕毁军事联盟 ;;;;;;;;;;X
MILALLBREAK_HEADER;情报部简报 \n关于 ;;;;;;;;;;X
MILALLBREAK_1;%s ;;;;;;;;;;X
MILALLBREAK_2;%t， %s ;;;;;;;;;;X
MILALLBREAK_3;撕毁了 ;;;;;;;;;;X
MILALLBREAK_4;该国 ;;;;;;;;;;X
MILALLBREAK_5;与 ;;;;;;;;;;X
MILALLBREAK_6;%s的军事联盟 ;;;;;;;;;;X
MILALLBREAK_LOG;%s撕毁了它与%s的军事联盟。 ;;;;;;;;;;X
MILALLBREAK_BTN1;确定 ;;;;;;;;;;X
MILALLBREAK_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
ANNEXTOUS_SETUP;当他国要求我们吞并 ;;;;;;;;;;X
ANNEXTOUS_HEADER;;;;;;;;;;;X
ANNEXTOUS_1;;;;;;;;;;;X
ANNEXTOUS_2;;;;;;;;;;;X
ANNEXTOUS_3;;;;;;;;;;;X
ANNEXTOUS_4;;;;;;;;;;;X
ANNEXTOUS_5;;;;;;;;;;;X
ANNEXTOUS_6;;;;;;;;;;;X
ANNEXTOUS_LOG;;;;;;;;;;;X
ANNEXTOUS_BTN1;;;;;;;;;;;X
ANNEXTOUS_BTN2;;;;;;;;;;;X
#;;;;;;;;;;;x
TRADETOUS_SETUP;当他国向我们提供贸易协议。 ;;;;;;;;;;X
TRADETOUS_HEADER;;;;;;;;;;;X
TRADETOUS_1;;;;;;;;;;;X
TRADETOUS_2;;;;;;;;;;;X
TRADETOUS_3;;;;;;;;;;;X
TRADETOUS_4;;;;;;;;;;;X
TRADETOUS_5;;;;;;;;;;;X
TRADETOUS_6;;;;;;;;;;;X
TRADETOUS_LOG;;;;;;;;;;;X
TRADETOUS_BTN1;;;;;;;;;;;X
TRADETOUS_BTN2;;;;;;;;;;;X
#;;;;;;;;;;;x
ACCTOUS_SETUP;当他国要求我们给予军事通行权  ;;;;;;;;;;X
ACCTOUS_HEADER;;;;;;;;;;;X
ACCTOUS_1;;;;;;;;;;;X
ACCTOUS_2;;;;;;;;;;;X
ACCTOUS_3;;;;;;;;;;;X
ACCTOUS_4;;;;;;;;;;;X
ACCTOUS_5;;;;;;;;;;;X
ACCTOUS_6;;;;;;;;;;;X
ACCTOUS_LOG;;;;;;;;;;;X
ACCTOUS_BTN1;;;;;;;;;;;X
ACCTOUS_BTN2;;;;;;;;;;;X
#;;;;;;;;;;;x
GUARATOUS_SETUP;当他国宣布保障我们的独立 ;;;;;;;;;;X
GUARATOUS_HEADER;外交简报 \n关于 ;;;;;;;;;;X
GUARATOUS_1;%s ;;;;;;;;;;X
GUARATOUS_2;%t， 我们的独立 ;;;;;;;;;;X
GUARATOUS_3;现在 ;;;;;;;;;;X
GUARATOUS_4;得到 ;;;;;;;;;;X
GUARATOUS_5;%s的保障 ;;;;;;;;;;X
GUARATOUS_6;;;;;;;;;;;X
GUARATOUS_LOG;%s从现在起保障我们的独立。 ;;;;;;;;;;X
GUARATOUS_BTN1;确定 ;;;;;;;;;;X
GUARATOUS_BTN2;;;;;;;;;;;X
#;;;;;;;;;;;x
GUARANDISHONOROTHER_SETUP;当他国拒绝履行对另一国的独立保障 ;;;;;;;;;;X
GUARANDISHONOROTHER_HEADER;我们的情报部门从 ;;;;;;;;;;X
GUARANDISHONOROTHER_1;%s 接到情报 ;;;;;;;;;;X
GUARANDISHONOROTHER_2;%t， %s ;;;;;;;;;;X
GUARANDISHONOROTHER_3;拒绝履行 ;;;;;;;;;;X
GUARANDISHONOROTHER_4;他对 ;;;;;;;;;;X
GUARANDISHONOROTHER_5;%s的独立保障 ;;;;;;;;;;X
GUARANDISHONOROTHER_6;;;;;;;;;;;X
GUARANDISHONOROTHER_LOG;%s拒绝履行对%s的独立保障。 ;;;;;;;;;;X
GUARANDISHONOROTHER_BTN1;确定 ;;;;;;;;;;X
GUARANDISHONOROTHER_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
GUARANDISHONOR_SETUP;当他国拒绝履行对我们的独立保障 ;;;;;;;;;;X
GUARANDISHONOR_HEADER;外交简报 \n关于 ;;;;;;;;;;X
GUARANDISHONOR_1;%s ;;;;;;;;;;X
GUARANDISHONOR_2;%t， %s ;;;;;;;;;;X
GUARANDISHONOR_3;竟拒绝履行 ;;;;;;;;;;X
GUARANDISHONOR_4;对我们的 ;;;;;;;;;;X
GUARANDISHONOR_5;独立保障！ ;;;;;;;;;;X
GUARANDISHONOR_6;这种懦夫行为不可容忍！ ;;;;;;;;;;X
GUARANDISHONOR_LOG;%s拒绝履行对我们的独立保障！ ;;;;;;;;;;X
GUARANDISHONOR_BTN1;确定 ;;;;;;;;;;X
GUARANDISHONOR_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
WEGUARANDISHONOR_SETUP;当我们拒绝履行对他国的独立保障 ;;;;;;;;;;X
WEGUARANDISHONOR_HEADER;外交简报 ;;;;;;;;;;X
WEGUARANDISHONOR_1;%s言而无信！ ;;;;;;;;;;X
WEGUARANDISHONOR_2;%t， ;;;;;;;;;;X
WEGUARANDISHONOR_3;我国拒绝履行对 ;;;;;;;;;;X
WEGUARANDISHONOR_4;;;;;;;;;;;X
WEGUARANDISHONOR_5;%s的独立保障！ 他们对我们极其失望。 ;;;;;;;;;;X
WEGUARANDISHONOR_6;;;;;;;;;;;X
WEGUARANDISHONOR_LOG;我国拒绝履行对%s的独立保障。 ;;;;;;;;;;X
WEGUARANDISHONOR_BTN1;确定 ;;;;;;;;;;X
WEGUARANDISHONOR_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
DETRAWITHUS_SETUP;当他国拒绝我们的贸易协定 ;;;;;;;;;;X
DETRAWITHUS_HEADER;特使来自 ;;;;;;;;;;X
DETRAWITHUS_1;%s ;;;;;;;;;;X
DETRAWITHUS_2;%t， 我们很遗憾地通知你 %s ;;;;;;;;;;X
DETRAWITHUS_3;拒绝了我们提议的 ;;;;;;;;;;X
DETRAWITHUS_4;贸易协定 ;;;;;;;;;;X
DETRAWITHUS_5;;;;;;;;;;;X
DETRAWITHUS_6;;;;;;;;;;;X
DETRAWITHUS_LOG;%s拒绝了我们提议的贸易协定。 ;;;;;;;;;;X
DETRAWITHUS_BTN1;确定 ;;;;;;;;;;X
DETRAWITHUS_BTN2;;;;;;;;;;;X
#;;;;;;;;;;;x
ACTRAWITHUS_SETUP;当他国接受我们的贸易协议 ;;;;;;;;;;X
ACTRAWITHUS_HEADER;特使来自 ;;;;;;;;;;X
ACTRAWITHUS_1;%s ;;;;;;;;;;X
ACTRAWITHUS_2;%t， 我国签署了 ;;;;;;;;;;X
ACTRAWITHUS_3;贸易协定 ;;;;;;;;;;X
ACTRAWITHUS_4;同 ;;;;;;;;;;X
ACTRAWITHUS_5;%s ;;;;;;;;;;X
ACTRAWITHUS_6;;;;;;;;;;;X
ACTRAWITHUS_LOG;我国同%s签署了贸易协定。 ;;;;;;;;;;X
ACTRAWITHUS_BTN1;确定 ;;;;;;;;;;X
ACTRAWITHUS_BTN2;;;;;;;;;;;X
#;;;;;;;;;;;x
OTHERTRADEAG_SETUP;当他国同另一国签署贸易协议 ;;;;;;;;;;X
OTHERTRADEAG_HEADER;特使来自 ;;;;;;;;;;X
OTHERTRADEAG_1;%s ;;;;;;;;;;X
OTHERTRADEAG_2;%t， ;;;;;;;;;;X
OTHERTRADEAG_3;我国获悉 %s ;;;;;;;;;;X
OTHERTRADEAG_4;已经同 ;;;;;;;;;;X
OTHERTRADEAG_5;%s签署了贸易协定 ;;;;;;;;;;X
OTHERTRADEAG_6;;;;;;;;;;;X
OTHERTRADEAG_LOG;%s同%s签署了贸易协定。 ;;;;;;;;;;X
OTHERTRADEAG_BTN1;确定 ;;;;;;;;;;X
OTHERTRADEAG_BTN2;;;;;;;;;;;X
#;;;;;;;;;;;x
BRKTRADEUS_SETUP;当他国取消与我们的贸易协议 ;;;;;;;;;;X
BRKTRADEUS_HEADER;特使来自 ;;;;;;;;;;X
BRKTRADEUS_1;%s ;;;;;;;;;;X
BRKTRADEUS_2;%t， 我们很遗憾地通知你 ;;;;;;;;;;X
BRKTRADEUS_3;%s ;;;;;;;;;;X
BRKTRADEUS_4;取消了 ;;;;;;;;;;X
BRKTRADEUS_5;同我们的贸易协定 ;;;;;;;;;;X
BRKTRADEUS_6;;;;;;;;;;;X
BRKTRADEUS_LOG;%s取消了同我们的贸易协定。 ;;;;;;;;;;X
BRKTRADEUS_BTN1;确定 ;;;;;;;;;;X
BRKTRADEUS_BTN2;;;;;;;;;;;X
#;;;;;;;;;;;x
BRKTRADEOTH_SETUP;当他国取消与另一国的贸易协议 ;;;;;;;;;;X
BRKTRADEOTH_HEADER;特使来自 ;;;;;;;;;;X
BRKTRADEOTH_1;%s ;;;;;;;;;;X
BRKTRADEOTH_2;%t， 我们获知 ;;;;;;;;;;X
BRKTRADEOTH_3;%s ;;;;;;;;;;X
BRKTRADEOTH_4;取消了同 ;;;;;;;;;;X
BRKTRADEOTH_5;%s ;;;;;;;;;;X
BRKTRADEOTH_6;的贸易协定 ;;;;;;;;;;X
BRKTRADEOTH_LOG;%s取消了同%s的贸易协定。 ;;;;;;;;;;X
BRKTRADEOTH_BTN1;确定 ;;;;;;;;;;X
BRKTRADEOTH_BTN2;;;;;;;;;;;X
#;;;;;;;;;;;x
DECMILUS_SETUP;当他国拒绝我们军事通行 ;;;;;;;;;;X
DECMILUS_HEADER;外交简报 \n关于 ;;;;;;;;;;X
DECMILUS_1;%s ;;;;;;;;;;X
DECMILUS_2;%t ;;;;;;;;;;X
DECMILUS_3;%s ;;;;;;;;;;X
DECMILUS_4;拒绝让我们军事通行。 ;;;;;;;;;;X
DECMILUS_5;;;;;;;;;;;X
DECMILUS_6;;;;;;;;;;;X
DECMILUS_LOG;%s拒绝给与我们军事通行权。 ;;;;;;;;;;X
DECMILUS_BTN1;确定 ;;;;;;;;;;X
DECMILUS_BTN2;;;;;;;;;;;X
#;;;;;;;;;;;x
ACCMILUS_SETUP;当他国准许我们军事通行 ;;;;;;;;;;X
ACCMILUS_HEADER;外交简报 \n关于 ;;;;;;;;;;X
ACCMILUS_1;%s ;;;;;;;;;;X
ACCMILUS_2;%t ;;;;;;;;;;X
ACCMILUS_3;%s ;;;;;;;;;;X
ACCMILUS_4;将准许我们军事通行 ;;;;;;;;;;X
ACCMILUS_5;我们现在可以指挥我们的部队 穿越他们的领土 ;;;;;;;;;;X
ACCMILUS_6;;;;;;;;;;;X
ACCMILUS_LOG;%s准许给与我们军事通行权。 ;;;;;;;;;;X
ACCMILUS_BTN1;确定 ;;;;;;;;;;X
ACCMILUS_BTN2;;;;;;;;;;;X
#;;;;;;;;;;;x
ACCMILOTHER_SETUP;当他国准许另一国军事通行 ;;;;;;;;;;X
ACCMILOTHER_HEADER;情报部简报 \n关于 ;;;;;;;;;;X
ACCMILOTHER_1;%s ;;;;;;;;;;X
ACCMILOTHER_2;%t ;;;;;;;;;;X
ACCMILOTHER_3;%s ;;;;;;;;;;X
ACCMILOTHER_4;现在准许军事通行给 ;;;;;;;;;;X
ACCMILOTHER_5;%s ;;;;;;;;;;X
ACCMILOTHER_6;;;;;;;;;;;X
ACCMILOTHER_LOG;%s现在准许%s军事通行他们的国家。 ;;;;;;;;;;X
ACCMILOTHER_BTN1;确定 ;;;;;;;;;;X
ACCMILOTHER_BTN2;;;;;;;;;;;X
#;;;;;;;;;;;x
CANCMILUS_SETUP;当他国放弃在我们的军事通行权 ;;;;;;;;;;X
CANCMILUS_HEADER;外交简报 \n关于 ;;;;;;;;;;X
CANCMILUS_1;%s ;;;;;;;;;;X
CANCMILUS_2;%t ;;;;;;;;;;X
CANCMILUS_3;%s ;;;;;;;;;;X
CANCMILUS_4;已放弃他们在我国的军事通行权 ;;;;;;;;;;X
CANCMILUS_5;;;;;;;;;;;X
CANCMILUS_6;;;;;;;;;;;X
CANCMILUS_LOG;%s放弃了他们在我国的军事通行权。 ;;;;;;;;;;X
CANCMILUS_BTN1;确定 ;;;;;;;;;;X
CANCMILUS_BTN2;;;;;;;;;;;X
#;;;;;;;;;;;x
CANMILOTHE_SETUP;当他国放弃在另一国的军事通行权 ;;;;;;;;;;X
CANMILOTHE_HEADER;情报部简报 \n关于 ;;;;;;;;;;X
CANMILOTHE_1;%s ;;;;;;;;;;X
CANMILOTHE_2;%t ;;;;;;;;;;X
CANMILOTHE_3;%s ;;;;;;;;;;X
CANMILOTHE_4;已经放弃了在 ;;;;;;;;;;X
CANMILOTHE_5;%s的军事通行权 ;;;;;;;;;;X
CANMILOTHE_6;;;;;;;;;;;X
CANMILOTHE_LOG;%s已经放弃了他们在%s的军事通行权。 ;;;;;;;;;;X
CANMILOTHE_BTN1;确定 ;;;;;;;;;;X
CANMILOTHE_BTN2;;;;;;;;;;;X
#;;;;;;;;;;;x
REVMILUS_SETUP;当他国取消给予我们的军事通行权 ;;;;;;;;;;X
REVMILUS_HEADER;外交简报 \n关于%s ;;;;;;;;;;X
REVMILUS_1;%s ;;;;;;;;;;X
REVMILUS_2;%t， 我们被通知 ;;;;;;;;;;X
REVMILUS_3;他们已取消了我们的 ;;;;;;;;;;X
REVMILUS_4;军事通行权 ;;;;;;;;;;X
REVMILUS_5;;;;;;;;;;;X
REVMILUS_6;;;;;;;;;;;X
REVMILUS_LOG;%s已经取消了我们的军事通行权。 ;;;;;;;;;;X
REVMILUS_BTN1;确定 ;;;;;;;;;;X
REVMILUS_BTN2;;;;;;;;;;;X
#;;;;;;;;;;;x
REVMILOTHER_SETUP;当他国取消给予另一国的军事通行权 ;;;;;;;;;;X
REVMILOTHER_HEADER;情报部简报 \n关于 ;;;;;;;;;;X
REVMILOTHER_1;%s ;;;;;;;;;;X
REVMILOTHER_2;%t， 我们已获知 ;;;;;;;;;;X
REVMILOTHER_3;他们已取消了给予 ;;;;;;;;;;X
REVMILOTHER_4;%s的军事通行权 ;;;;;;;;;;X
REVMILOTHER_5;;;;;;;;;;;X
REVMILOTHER_6;;;;;;;;;;;X
REVMILOTHER_LOG;%s已取消了给予%s的军事通行权。 ;;;;;;;;;;X
REVMILOTHER_BTN1;确定 ;;;;;;;;;;X
REVMILOTHER_BTN2;;;;;;;;;;;X
#;;;;;;;;;;;x
LEADERDIES_SETUP;当我们的一名将领去世 ;;;;;;;;;;X
LEADERDIES_HEADER;总参谋部简报%s ;;;;;;;;;;X
LEADERDIES_1;一名指挥官去世！ ;;;;;;;;;;X
LEADERDIES_2;%t ;;;;;;;;;;X
LEADERDIES_3;%s ;;;;;;;;;;X
LEADERDIES_4;去世了！他将被授予国葬。 ;;;;;;;;;;X
LEADERDIES_5;;;;;;;;;;;X
LEADERDIES_6;;;;;;;;;;;X
LEADERDIES_LOG;%s去世。 ;;;;;;;;;;X
LEADERDIES_BTN1;确定 ;;;;;;;;;;X
LEADERDIES_BTN2;选择 ;;;;;;;;;;X
#;;;;;;;;;;;x
OTHER_LEADERDIES_SETUP;当他国的一名将领去世 ;;;;;;;;;;X
OTHER_LEADERDIES_HEADER;总参谋部简报%s ;;;;;;;;;;X
OTHER_LEADERDIES_1;一名指挥官去世！ ;;;;;;;;;;X
OTHER_LEADERDIES_2;%t ;;;;;;;;;;X
OTHER_LEADERDIES_3;%s ;;;;;;;;;;X
OTHER_LEADERDIES_4;去世了！他将被授予国葬。 ;;;;;;;;;;X
OTHER_LEADERDIES_5;;;;;;;;;;;X
OTHER_LEADERDIES_6;;;;;;;;;;;X
OTHER_LEADERDIES_LOG;%s去世。 ;;;;;;;;;;X
OTHER_LEADERDIES_BTN1;确定 ;;;;;;;;;;X
OTHER_LEADERDIES_BTN2;;;;;;;;;;;X
#;;;;;;;;;;;x
LEADERNEW_SETUP;当我们得到一名新将领 ;;;;;;;;;;X
LEADERNEW_HEADER;总参谋部简报%s ;;;;;;;;;;X
LEADERNEW_1;新指挥官！ ;;;;;;;;;;X
LEADERNEW_2;%t ;;;;;;;;;;X
LEADERNEW_3;%s ;;;;;;;;;;X
LEADERNEW_4;已完成在学院的培训正待命于 ;;;;;;;;;;X
LEADERNEW_5;%s ;;;;;;;;;;X
LEADERNEW_6;;;;;;;;;;;X
LEADERNEW_LOG;%s正在%s待命。 ;;;;;;;;;;X
LEADERNEW_BTN1;确定 ;;;;;;;;;;X
LEADERNEW_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
PROVOWNOCC_SETUP;当他国占领我们一个地区 ;;;;;;;;;;X
PROVOWNOCC_HEADER;总参谋部简报%s ;;;;;;;;;;X
PROVOWNOCC_1;发现敌人! ;;;;;;;;;;X
PROVOWNOCC_2;%t ;;;;;;;;;;X
PROVOWNOCC_3;%s ;;;;;;;;;;X
PROVOWNOCC_4;已被卑劣的 ;;;;;;;;;;X
PROVOWNOCC_5;%s 占领 ;;;;;;;;;;X
PROVOWNOCC_6;;;;;;;;;;;X
PROVOWNOCC_LOG;我们失去了%s，它已被%s占领。 ;;;;;;;;;;X
PROVOWNOCC_BTN1;确定 ;;;;;;;;;;X
PROVOWNOCC_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
NBLOSS_SETUP;当我们输掉一场海战 ;;;;;;;;;;X
NBLOSS_HEADER;海军简报%s ;;;;;;;;;;X
NBLOSS_1;战败！ ;;;;;;;;;;X
NBLOSS_2;%t， 我们英勇的海军 在一场海战中输给了 ;;;;;;;;;;X
NBLOSS_3;%s ;;;;;;;;;;X
NBLOSS_4;在如下水域 ;;;;;;;;;;X
NBLOSS_5;%s. ;;;;;;;;;;X
NBLOSS_6;%s ;;;;;;;;;;X
